Total Records: 2000
E,n,d,P,O,I,N,T,:, ,h,t,t,p,s,:,/,/,a,u,s,t,r,a,l,i,a,s,o,u,t,h,e,a,s,t,.,s,n,o,w,s,o,f,t,w,a,r,e,.,i,o,/,a,p,i,/,s,a,m,/,v,1,/,o,r,a,c,l,e,/,d,a,t,a,b,a,s,e,/,i,n,s,t,a,l,l,a,t,i,o,n,s
_links,databaseName,id,isDataGuard,isRac,productId,productVersion,scanDate
"[{'href': '/api/sam/v1/oracle/database/installations/a6f752c3-7f3a-44c9-b565-a1b6408616e2', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTCLPIMQ,a6f752c3-7f3a-44c9-b565-a1b6408616e2,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:01:05Z
"[{'href': '/api/sam/v1/oracle/database/installations/ce547738-4eec-4028-97b2-fc0b40ead728', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTM,ce547738-4eec-4028-97b2-fc0b40ead728,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:48:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/9b8cb5c0-edd3-4cad-a05a-78bef6d54ab8', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMAIR,9b8cb5c0-edd3-4cad-a05a-78bef6d54ab8,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-20T21:30:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/508b1397-4ea7-4b1c-bc66-495f6dce34d3', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMAIR,508b1397-4ea7-4b1c-bc66-495f6dce34d3,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:18:06Z
"[{'href': '/api/sam/v1/oracle/database/installations/66a8e805-7a71-4457-91af-42c650ed6cdb', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMC,66a8e805-7a71-4457-91af-42c650ed6cdb,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:48:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/501fb7c5-f4ba-4ecd-a117-23d0f3734429', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMCAIR,501fb7c5-f4ba-4ecd-a117-23d0f3734429,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-20T21:30:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/66d597db-30f2-4eeb-abd7-e936a465fe44', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMCAIR,66d597db-30f2-4eeb-abd7-e936a465fe44,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:18:06Z
"[{'href': '/api/sam/v1/oracle/database/installations/8e2b6239-bcc6-4125-86c6-79c8bcc45943', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMCS2,8e2b6239-bcc6-4125-86c6-79c8bcc45943,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:36:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/988847c9-beaa-487c-97a3-1f7bac0304b2', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMFFPRD,988847c9-beaa-487c-97a3-1f7bac0304b2,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:16:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/81a2d6e5-d9b2-4203-a651-0d703ae698bf', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMFFPSR,81a2d6e5-d9b2-4203-a651-0d703ae698bf,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-04T21:27:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/29c01350-5ff1-4db2-b38d-05f07ee0c85e', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMS2,29c01350-5ff1-4db2-b38d-05f07ee0c85e,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:36:08Z
"[{'href': '/api/sam/v1/oracle/database/installations/6bc964fd-ca84-43bb-a518-2b511003f997', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMSAG,6bc964fd-ca84-43bb-a518-2b511003f997,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-20T21:48:06Z
"[{'href': '/api/sam/v1/oracle/database/installations/5738dfab-dd8c-40c3-a4dd-b1c3ac4bc0e0', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMSAG,5738dfab-dd8c-40c3-a4dd-b1c3ac4bc0e0,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:41:07Z
"[{'href': '/api/sam/v1/oracle/database/installations/1809ed8c-8128-4537-993c-3d1ff8649ff5', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMSAGC,1809ed8c-8128-4537-993c-3d1ff8649ff5,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:41:07Z
"[{'href': '/api/sam/v1/oracle/database/installations/17e2533c-2109-41a7-95ff-d91b04c14dfd', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTMSAGC,17e2533c-2109-41a7-95ff-d91b04c14dfd,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-04-20T21:48:06Z
"[{'href': '/api/sam/v1/oracle/database/installations/d3149202-3765-4ff0-953c-0e4d24efe85b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTODUAT,d3149202-3765-4ff0-953c-0e4d24efe85b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-04T21:45:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/658863be-4c10-4221-b859-b73da36756c5', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CTYCOFCOLTP,658863be-4c10-4221-b859-b73da36756c5,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,12.1.0.2.0,2026-04-20T21:58:41Z
"[{'href': '/api/sam/v1/oracle/database/installations/281175a3-6e26-4c1c-a7ce-d60c12993014', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CVSLGDEV,281175a3-6e26-4c1c-a7ce-d60c12993014,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:48:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/1a58ee68-e336-4da7-9c9e-bfc8a574d769', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",CVSLGPRD,1a58ee68-e336-4da7-9c9e-bfc8a574d769,True,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-27T21:01:04Z
"[{'href': '/api/sam/v1/oracle/database/installations/e8f3733c-2e11-49ee-b71d-11991a66ad4c', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DAAFESOLTP,e8f3733c-2e11-49ee-b71d-11991a66ad4c,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:09:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/6e28add1-c189-40ea-9bd5-43b030c96e14', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DABTOLTP,6e28add1-c189-40ea-9bd5-43b030c96e14,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:25:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/4df4f38b-e907-4434-ad74-966b958dfd19', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DABTOLTP,4df4f38b-e907-4434-ad74-966b958dfd19,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:59:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/e4dcfa15-cb8f-43cb-bbbf-3ad1cf14cfc9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DAFLFF2OLTP,e4dcfa15-cb8f-43cb-bbbf-3ad1cf14cfc9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:49:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/18a97b05-aa25-4226-bacd-ed262410e964', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DAFLYYOLTP,18a97b05-aa25-4226-bacd-ed262410e964,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T22:00:14Z
"[{'href': '/api/sam/v1/oracle/database/installations/dc071355-cbb9-4e48-9d3e-f5eab6aea5d9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/65e129ae-7c53-4164-bca7-1d45924cd926', 'method': 'GET', 'rel': 'product'}]",DALDECOLTP,dc071355-cbb9-4e48-9d3e-f5eab6aea5d9,False,False,65e129ae-7c53-4164-bca7-1d45924cd926,12.1.0.2.0,2026-06-05T21:29:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/0c4d58c6-9d47-4fe5-a7fc-d361858b36c9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DALDIOLTP,0c4d58c6-9d47-4fe5-a7fc-d361858b36c9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:49:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/7494a2e8-b22a-443e-86ef-da34afcae29d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DAMZNOLTP,7494a2e8-b22a-443e-86ef-da34afcae29d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:01:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/7f7bef20-dcfb-43d0-a5b4-da0df8e459a0', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DANFOLTP,7f7bef20-dcfb-43d0-a5b4-da0df8e459a0,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:31:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/eafe2d70-280f-4faf-8d22-6af72cf0db45', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC01,eafe2d70-280f-4faf-8d22-6af72cf0db45,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:05:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/15188b37-0af3-4f10-8456-a61418236a83', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC02,15188b37-0af3-4f10-8456-a61418236a83,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:53:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/4915df59-e7a0-402e-a5d1-bc6e5271c11f', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC03,4915df59-e7a0-402e-a5d1-bc6e5271c11f,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:18:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/d1dcf879-a0c1-4a43-a80c-c6d30a583e55', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC04,d1dcf879-a0c1-4a43-a80c-c6d30a583e55,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:53:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/13266b09-8b82-4d54-9a02-58347d9795eb', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC05,13266b09-8b82-4d54-9a02-58347d9795eb,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-03T21:35:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/2725c3b2-6268-4998-b1fd-d1a07ee1161d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC06,2725c3b2-6268-4998-b1fd-d1a07ee1161d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:01:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/ec6c0a76-8e3c-44e9-b172-4dafd4fc327d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC07,ec6c0a76-8e3c-44e9-b172-4dafd4fc327d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:24:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/69d47b9a-ee6e-4d4e-929a-4a564c5e64f5', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC08,69d47b9a-ee6e-4d4e-929a-4a564c5e64f5,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:26:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/c7a5983c-5281-4df3-bcb7-d48ede176c5c', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC09,c7a5983c-5281-4df3-bcb7-d48ede176c5c,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:12:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/fb088eda-315f-40c6-bd2f-7d7a254bc504', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC10,fb088eda-315f-40c6-bd2f-7d7a254bc504,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:20:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/a992a489-6335-4e4c-afa0-5c9f584abaa6', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC11,a992a489-6335-4e4c-afa0-5c9f584abaa6,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:01:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/c2786706-b196-4b3f-acc0-09a72444c7a9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC12,c2786706-b196-4b3f-acc0-09a72444c7a9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-05-30T21:07:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/a326de75-f639-47b5-a8c0-e3599a6fa03d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC13,a326de75-f639-47b5-a8c0-e3599a6fa03d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:22:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/06bb4265-9894-4dd0-a792-cbad0395c6ae', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC15,06bb4265-9894-4dd0-a792-cbad0395c6ae,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:52:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/29cf5c9a-db26-4a90-9dcf-4b1ce76a5aa9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC16,29cf5c9a-db26-4a90-9dcf-4b1ce76a5aa9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:36:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/7506f4fa-61cf-47a0-8e51-6b8e97d160f2', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC17,7506f4fa-61cf-47a0-8e51-6b8e97d160f2,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:23:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/a6739dd3-6840-43f0-938a-4a5e2dbd8763', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC18,a6739dd3-6840-43f0-938a-4a5e2dbd8763,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-05T21:43:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/db265640-0d87-4042-a311-1964eaee8f91', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC19,db265640-0d87-4042-a311-1964eaee8f91,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:02:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/abfa54a3-e593-4987-9a09-2351d1438615', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC20,abfa54a3-e593-4987-9a09-2351d1438615,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:09:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/38561e02-7af0-4c43-b586-047e7b6c779a', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC21,38561e02-7af0-4c43-b586-047e7b6c779a,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-04T21:06:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/2c5f0693-e425-4cb3-8fe0-29dcf62111a2', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC22,2c5f0693-e425-4cb3-8fe0-29dcf62111a2,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:31:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/b245805e-4846-4f93-80c4-8cf13577a72d', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC23,b245805e-4846-4f93-80c4-8cf13577a72d,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-04T21:35:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/66f5b8c6-7caa-4db6-bc3e-04ea439b55bb', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC24,66f5b8c6-7caa-4db6-bc3e-04ea439b55bb,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:51:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/95c70a36-d8b7-453a-a2dd-3cd95decb4d9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC25,95c70a36-d8b7-453a-a2dd-3cd95decb4d9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:58:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/be82b730-fb92-473d-a318-1479cc032756', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC26,be82b730-fb92-473d-a318-1479cc032756,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:31:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/f2e42d3c-ed53-4de9-8f56-5b8ca6ba6a0b', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC27,f2e42d3c-ed53-4de9-8f56-5b8ca6ba6a0b,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:49:24Z
"[{'href': '/api/sam/v1/oracle/database/installations/24e748a5-50f8-4b19-90b1-31f7429a9620', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC29,24e748a5-50f8-4b19-90b1-31f7429a9620,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:06:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/78005358-adc4-4750-9feb-d2a5dc9e7c8c', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC31,78005358-adc4-4750-9feb-d2a5dc9e7c8c,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:19:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/90701bd1-8033-4eeb-8c26-e2362ba67eb9', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC32,90701bd1-8033-4eeb-8c26-e2362ba67eb9,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:58:23Z
"[{'href': '/api/sam/v1/oracle/database/installations/6e0d62c2-41e4-4cf6-8cd4-a2d4270126ef', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC33,6e0d62c2-41e4-4cf6-8cd4-a2d4270126ef,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-06T21:59:22Z
"[{'href': '/api/sam/v1/oracle/database/installations/d3e3d434-3e6f-4ca9-90ee-6f7b05ec3716', 'method': 'GET', 'rel': 'details'}, {'href': '/api/sam/v1/oracle/products/d7471efd-ac64-44de-9f26-69c7fa26a1d8', 'method': 'GET', 'rel': 'product'}]",DARC34,d3e3d434-3e6f-4ca9-90ee-6f7b05ec3716,False,False,d7471efd-ac64-44de-9f26-69c7fa26a1d8,19.0.0.0.0,2026-06-07T21:24:23Z
