computer_id,computer_name,application_id,application_name,license_id,license_name,agreement_id,agreement_name
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,23095583-2316-4fed-be63-b67dddf21217,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,43b82636-736f-44b6-a933-bcde30e6097d,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,d728f5c3-868e-4d4a-8236-c36a2b896b59,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,d852c5ac-bdaa-4d67-9ee1-cb9db7b5e30f,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,cb8b50eb-2c14-4773-a389-cc7dd757365b,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,37fce499-fd26-49d5-ad0c-d2fa122f994d,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,d3c0da7b-0222-47d5-8a07-e58fbb4606be,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,d92ba8fd-4352-4f2f-883d-e7e49b8b7339,,,,,
e0c891a3-c20a-4671-9ede-356d5922d8b9,101ADWebtest,b2207121-3977-480f-b29b-f246b66d40db,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,3346993a-39d6-4cf7-89ab-01fd8fc18142,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,957e49de-f3b2-4a2a-9206-064c8a4849f8,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,ca79467e-fcff-41b2-8c2d-07c3bbccce3e,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,1a56bcae-6400-44e4-acd5-13e0d4942b90,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,a558174c-6636-41f7-93b7-28024cd7fde7,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,31f32828-276e-4b5a-b61e-2ec9d9fdb628,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,0a230743-d2ef-4b77-8f7b-3e8ebfa746dc,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,1c3231ef-1476-4a9a-841c-5bb267c5bb47,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb9b347a-c15e-4a80-88b5-05202c52dec8,,a977c826-2242-413a-9d44-88e7105070bd,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,28197de9-e890-490c-86de-083525ea1fae,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cd921ef3-58e7-426b-84cf-098891159fd3,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,5db85620-1139-460b-806a-0db06f2ff3cb,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,2a1f2ce9-3076-4c9e-807d-0ef908221ea1,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,0acc2d53-5fa1-4a7d-a32f-107e654fbe80,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,2141a91c-65fd-4e8c-b131-10c19e52fe5a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,9e831cc9-bd05-4572-ae6a-12704c8b50a3,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,4fae27e0-a190-4462-87fe-19b3e4444322,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,1280aad0-4a59-4106-9ecb-1e069e78c22b,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,91a96e0c-35df-40fa-a3dd-1e190943d733,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,44a3a489-a8ed-4a8b-ac71-1fdb5aa2f773,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,10e6737e-c3bb-4b5f-8e23-2177b7832a51,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,1f0ec194-4c6b-4768-84fa-218ae7955294,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,de5c3173-ebe8-4994-b01c-260081009ea2,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,142b70e3-8e28-4bf1-8498-273b45cbcf79,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,55dc244a-0961-4097-8bfa-27b6f524cf8d,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,4d0662f9-7d6b-4c9f-b819-28f7ed937e87,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,070f1381-57df-41ed-9fae-2fd8d1f79cb9,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,08afef32-7aea-4470-85e9-312dac79fde8,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,6f0c6513-2e7d-423f-8879-35e1fff79ed0,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,a8283ed4-dd0a-4900-9079-37fccea26cd1,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,809a9c6f-9507-4ce7-a6a8-397147d6f1c2,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,ec1a325c-309d-452e-9c46-3b89f3bbab3a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,169c3e1c-1373-45b9-a7a0-40828bb58166,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,078724b4-d6e8-45ea-989a-41eeff0cc520,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,0578374f-6950-4d2a-a0c8-43c4bf8bc971,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,40b0f3a7-a76e-4ccf-8fe0-453e2e07aa03,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,2e0400f8-c0a3-41e0-aaf6-469d87208a79,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,4a34c4c3-155d-4397-918e-49a469fa8853,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,e27cc70f-b415-4ae9-b480-4bb56755edb6,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,68bc1c7d-a2f3-4ba8-bb19-4bd3016ac110,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,f807982f-8062-401a-9d35-4d30ed209f4f,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,c5e594a3-82f9-4576-898c-4dc627a07682,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,5ebb9727-19a6-4aaa-b411-4e557ce287d3,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,add607b8-63a6-4fa6-b077-5038032f8c67,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,91095fed-af10-45f6-b833-52a3ccfc6dde,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,735df57d-17bf-4021-b1b0-593157b26d1e,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,efcfbefd-b88a-4045-a404-5a15f95271be,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,470ce92c-e7c1-452e-abde-5ea4a75ebf73,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,c2a34b27-4847-4b79-b120-5eeb22657e5f,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,e68df1b3-a1bd-4119-bf8c-5f5e80e73560,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,2a768dbf-8fdb-493b-b42f-60532714d74e,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,d6963a57-9a83-496c-b663-60a85ecfaef5,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,91e3b93a-8d1b-44a1-af69-621bf16ebcd8,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,56ac572a-3152-4f8e-b000-64b9d79a578a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,91749d1d-c428-494f-b411-68f598203e9d,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,6bffa701-25dd-49fa-a0ef-7038f7f958d6,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,9ce5d2d9-9bd9-4fb8-92a6-70d4ce16f6fe,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,2a2e523d-216e-4024-8c45-73f0b6b6c8a0,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,daf36125-b63e-4373-a371-74f9c9fb566c,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,b9d5c6f0-3588-4576-8bdc-769ac5584884,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,36cedd23-99b7-42e9-ac37-773beb77ceaa,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,579c6c20-c67d-4b16-98e8-79eac5016f7a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,d7350f82-f473-44b9-9a24-7af6bb781e2a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,727cf85f-47d7-403d-ab1f-7bcfb389fea4,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,00bf6e82-9c4e-4e0e-bf2b-7c977fc19983,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,290d6fa6-c952-4569-868b-7d4d12b600ee,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,500fea2a-92c5-4ba4-98e8-7d602330d061,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,b4f5aa99-e13f-4f8e-b0b4-7e43413f5955,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,50759ffe-34cf-43b6-b518-81588f52f56d,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,9c31dfd7-dd0d-4c51-87bc-81eb53ae8093,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,66924e1a-4a50-4659-b7aa-83f259337892,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,f53b9262-1a2c-4f54-94d5-85aee6645c64,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,437912c1-400a-4531-ac62-87e20740daa6,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,160a887f-1a66-4eae-96c5-881286dda1df,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,ac546bf0-3455-4c1d-b4b3-884010c5c00c,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,8be57238-864e-4709-a3f7-893d1e5bdfe7,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,04051eba-83f1-4ee2-b8ee-8ffa64eb5245,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,08a5f9f6-9541-4760-a786-901669eb7553,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,94617c43-f2c3-42ec-958a-93190a1c120b,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,602b0d1f-8e63-4521-8380-9937f063d3f9,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,c593e2ce-4c4b-4d8c-b9cc-9cbeed1752f8,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,10a4b7ca-a339-4b2f-88e0-9df62e24d239,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,4d0c7017-8257-4c00-a392-9ea1fa4e33fb,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,47858121-54e0-44bd-ae5c-9f7f5d74e1ed,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,42c40fa5-d01c-482c-a5d3-a0793940e848,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,86c05adb-229d-4f82-8b65-a12e2df853e0,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,97af0e3e-b69c-4865-9abc-a17f28c9b44a,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,b93bcf8a-2384-4c5d-bbad-a93366a262ba,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,d05a7df7-2eb0-476a-a102-ab419f2dd434,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,8069cd8f-472f-4749-afaa-ac4c4ca79e56,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,138e65c7-2c3b-487b-ac28-ae8127108025,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,44ac510e-979b-4825-b2b8-b1493fe38c1b,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,19bf13fa-c9fe-4e75-9923-b4c68c3a8ac1,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,72324d58-7fed-411a-b544-b62cbd76bd9e,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,23095583-2316-4fed-be63-b67dddf21217,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,b1288cda-b792-4edf-b5e5-b8a8c5f4e0c2,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,30a2a5c3-62c1-4af9-b7e1-b94d5ad641ac,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,43b82636-736f-44b6-a933-bcde30e6097d,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,ed075d0f-a67b-48de-ae86-bd77f4dcd904,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,34796456-9a41-40d6-b3ce-bf4912b86433,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,064c2d9b-5f2e-4ffa-9001-c2dccfd15ddd,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,dd127672-8568-4a1d-bbea-c7dbf6a73883,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,d852c5ac-bdaa-4d67-9ee1-cb9db7b5e30f,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,cb8b50eb-2c14-4773-a389-cc7dd757365b,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,a5c13277-bf51-4636-9346-cd86ecdca7e3,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,886eb6c6-f4e7-45a4-816d-cfcd2b70142e,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,1f757c17-d1c5-4968-96f0-d15dcb010848,,,,,
5bb1fae4-4cf1-4b86-b08a-ab97fa3607de,101FX64,c7d4e536-28b7-4d31-852d-d22321715dad,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,76f60af1-1b7a-478f-8fbf-00867e5fbdd5,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,3346993a-39d6-4cf7-89ab-01fd8fc18142,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,957e49de-f3b2-4a2a-9206-064c8a4849f8,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,ca79467e-fcff-41b2-8c2d-07c3bbccce3e,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,1a56bcae-6400-44e4-acd5-13e0d4942b90,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,a558174c-6636-41f7-93b7-28024cd7fde7,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,31f32828-276e-4b5a-b61e-2ec9d9fdb628,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,0a230743-d2ef-4b77-8f7b-3e8ebfa746dc,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,1c3231ef-1476-4a9a-841c-5bb267c5bb47,,0d4aba5a-93f2-46d8-80a7-5afd9a036a13,Microsoft EAS 56006474 - year 2
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,cb9b347a-c15e-4a80-88b5-05202c52dec8,,a977c826-2242-413a-9d44-88e7105070bd,,5b32d9c3-17b8-44a8-9411-d6decffde34d,Microsoft EAS 56006474 - year 1
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,d3dbb100-effb-4fd9-9ae0-06a335a492a4,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,28197de9-e890-490c-86de-083525ea1fae,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,5db85620-1139-460b-806a-0db06f2ff3cb,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,4fae27e0-a190-4462-87fe-19b3e4444322,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,3e4fbd9d-fca3-4b1d-bb1c-1b713aeca3e0,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,1280aad0-4a59-4106-9ecb-1e069e78c22b,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,daef80f5-bc6a-404c-9f33-1ee111b2f75d,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,44a3a489-a8ed-4a8b-ac71-1fdb5aa2f773,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,1f0ec194-4c6b-4768-84fa-218ae7955294,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,de5c3173-ebe8-4994-b01c-260081009ea2,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,142b70e3-8e28-4bf1-8498-273b45cbcf79,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,55dc244a-0961-4097-8bfa-27b6f524cf8d,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,4d0662f9-7d6b-4c9f-b819-28f7ed937e87,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,070f1381-57df-41ed-9fae-2fd8d1f79cb9,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,08afef32-7aea-4470-85e9-312dac79fde8,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,e2c0fbb9-8acc-405b-9593-3686f4bd7ea3,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,9b87fe9d-7376-48ce-9238-37825ad8f163,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,a8283ed4-dd0a-4900-9079-37fccea26cd1,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,809a9c6f-9507-4ce7-a6a8-397147d6f1c2,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,169c3e1c-1373-45b9-a7a0-40828bb58166,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,078724b4-d6e8-45ea-989a-41eeff0cc520,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,0578374f-6950-4d2a-a0c8-43c4bf8bc971,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,68bc1c7d-a2f3-4ba8-bb19-4bd3016ac110,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,7375ff08-4dea-4689-b88d-4da834dd8f6f,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,5ebb9727-19a6-4aaa-b411-4e557ce287d3,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,0cb843f1-2d37-409a-8ab4-521ba9f4d5b7,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,91095fed-af10-45f6-b833-52a3ccfc6dde,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,2259eb04-8a77-4862-9ae9-58a285781f5c,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,470ce92c-e7c1-452e-abde-5ea4a75ebf73,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,c2a34b27-4847-4b79-b120-5eeb22657e5f,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,e68df1b3-a1bd-4119-bf8c-5f5e80e73560,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,2a768dbf-8fdb-493b-b42f-60532714d74e,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,91e3b93a-8d1b-44a1-af69-621bf16ebcd8,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,3132dffb-0445-4a5a-b1ac-6278ae70651d,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,56ac572a-3152-4f8e-b000-64b9d79a578a,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,91749d1d-c428-494f-b411-68f598203e9d,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,9ce5d2d9-9bd9-4fb8-92a6-70d4ce16f6fe,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,daf36125-b63e-4373-a371-74f9c9fb566c,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,b9d5c6f0-3588-4576-8bdc-769ac5584884,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,36cedd23-99b7-42e9-ac37-773beb77ceaa,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,579c6c20-c67d-4b16-98e8-79eac5016f7a,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,d7350f82-f473-44b9-9a24-7af6bb781e2a,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,00bf6e82-9c4e-4e0e-bf2b-7c977fc19983,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,290d6fa6-c952-4569-868b-7d4d12b600ee,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,500fea2a-92c5-4ba4-98e8-7d602330d061,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,b4f5aa99-e13f-4f8e-b0b4-7e43413f5955,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,50759ffe-34cf-43b6-b518-81588f52f56d,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,9c31dfd7-dd0d-4c51-87bc-81eb53ae8093,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,66924e1a-4a50-4659-b7aa-83f259337892,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,f53b9262-1a2c-4f54-94d5-85aee6645c64,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,437912c1-400a-4531-ac62-87e20740daa6,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,160a887f-1a66-4eae-96c5-881286dda1df,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,ac546bf0-3455-4c1d-b4b3-884010c5c00c,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,8be57238-864e-4709-a3f7-893d1e5bdfe7,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,08a5f9f6-9541-4760-a786-901669eb7553,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,94617c43-f2c3-42ec-958a-93190a1c120b,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,294548b0-8ae4-4d04-b3a5-947dd9ead7c7,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,a5d1a6f7-f92c-4049-bd77-971e989a024a,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,602b0d1f-8e63-4521-8380-9937f063d3f9,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,c593e2ce-4c4b-4d8c-b9cc-9cbeed1752f8,,,,,
cfafa632-d35e-4d8c-8e67-5ae40f44bcf6,103DJB4,d8ad618a-b1a2-475b-a31d-9cfba42db7d6,,,,,
